ENTRIESn_hourly,hour,day_week,weekday,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
438,8,1,1,40.889185,-73.898549,0,0,0,30.15833333,77.13333333,7.683333333
3875,12,1,1,40.889185,-73.898549,0,0,0,30.15833333,77.13333333,7.683333333
1355,16,1,1,40.889185,-73.898549,0,0,0,30.15833333,77.13333333,7.683333333
1391,20,1,1,40.889185,-73.898549,0,0,0,30.15833333,77.13333333,7.683333333
1307,0,6,0,40.862941,-73.901199,0,0,0,30.258,55.98,7.86
251,4,6,0,40.862941,-73.901199,0,0,0,30.258,55.98,7.86
2208,12,6,0,40.862941,-73.901199,0,0,0,30.258,55.98,7.86
2171,16,6,0,40.862941,-73.901199,0,0,0,30.258,55.98,7.86
1721,20,6,0,40.862941,-73.901199,0,0,0,30.258,55.98,7.86
828,0,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
190,4,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
1534,8,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
3785,12,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
3096,16,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
2989,20,0,1,40.862941,-73.901199,0,0,0,30.23833333,54.16666667,8.25
1334,0,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
183,4,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
922,8,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
4730,12,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
3182,16,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
3061,20,1,1,40.862941,-73.901199,0,0,0,30.06,58.28333333,8.066666667
1402,0,2,1,40.862941,-73.901199,0,0,0.01,29.95333333,53.93333333,11.7
136,4,2,1,40.862941,-73.901199,0,0,0.01,29.95333333,53.93333333,11.7
1369,8,2,1,40.862941,-73.901199,0,1,0.01,29.95333333,53.93333333,11.7
4035,12,2,1,40.862941,-73.901199,0,1,0.01,29.95333333,53.93333333,11.7
2980,16,2,1,40.862941,-73.901199,0,0,0.01,29.95333333,53.93333333,11.7
2696,20,2,1,40.862941,-73.901199,0,0,0.01,29.95333333,53.93333333,11.7
1086,0,3,1,40.862941,-73.901199,0,0,0,29.944,55.72,15.22
435,4,3,1,40.862941,-73.901199,0,0,0,29.944,55.72,15.22
5597,12,3,1,40.862941,-73.901199,0,0,0,29.944,55.72,15.22
3271,16,3,1,40.862941,-73.901199,0,0,0,29.944,55.72,15.22
3096,20,3,1,40.862941,-73.901199,0,0,0,29.944,55.72,15.22
1510,0,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
149,4,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
2523,8,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
2918,12,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
3041,16,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
2884,20,4,1,40.862941,-73.901199,0,0,0,29.93,60.5,10
1281,0,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
259,4,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
710,8,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
2439,12,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
2694,16,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
2228,20,5,0,40.862941,-73.901199,0,0,0,29.83833333,61.48333333,8.45
1192,0,6,0,40.862941,-73.901199,0,0,0,29.876,62.64,5.08
283,4,6,0,40.862941,-73.901199,0,0,0,29.876,62.64,5.08
2022,12,6,0,40.862941,-73.901199,0,0,0,29.876,62.64,5.08
1840,16,6,0,40.862941,-73.901199,0,0,0,29.876,62.64,5.08
1670,20,6,0,40.862941,-73.901199,0,0,0,29.876,62.64,5.08
861,0,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
181,4,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
1527,8,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
3826,12,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
948,16,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
2466,20,0,1,40.862941,-73.901199,0,0,0,29.94166667,60.95,12.86666667
818,0,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
3561,4,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
1619,8,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
3990,12,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
3199,16,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
3128,20,1,1,40.862941,-73.901199,0,0,0,29.96333333,61.15,10.18333333
1342,0,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
205,4,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
557,8,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
4820,12,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
597,16,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
4218,20,2,1,40.862941,-73.901199,0,0,0,30.05833333,59.65,8.65
2933,0,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
220,4,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
1823,8,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
2170,12,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
4721,16,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
3045,20,3,1,40.862941,-73.901199,0,0,0,30.04666667,59.38333333,6.933333333
1374,0,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
212,4,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
0,8,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
5438,12,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
2920,16,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
3025,20,4,1,40.862941,-73.901199,0,0,0,29.94833333,57.98333333,4.816666667
1365,0,5,0,40.862941,-73.901199,0,0,0,29.835,59.26666667,10.96666667
303,4,5,0,40.862941,-73.901199,0,0,0,29.835,59.26666667,10.96666667
347,8,5,0,40.862941,-73.901199,0,0,0,29.835,59.26666667,10.96666667
2583,12,5,0,40.862941,-73.901199,0,0,0,29.835,59.26666667,10.96666667
2570,16,5,0,40.862941,-73.901199,0,0,0,29.835,59.26666667,10.96666667
2010,20,5,0,40.862941,-73.901199,0,1,0,29.835,59.26666667,10.96666667
1152,0,6,0,40.862941,-73.901199,0,0,0.013333333,29.635,61.7,7.683333333
185,4,6,0,40.862941,-73.901199,0,1,0.013333333,29.635,61.7,7.683333333
277,8,6,0,40.862941,-73.901199,0,1,0.013333333,29.635,61.7,7.683333333
1662,12,6,0,40.862941,-73.901199,0,1,0.013333333,29.635,61.7,7.683333333
1691,16,6,0,40.862941,-73.901199,0,0,0.013333333,29.635,61.7,7.683333333
1416,20,6,0,40.862941,-73.901199,0,0,0.013333333,29.635,61.7,7.683333333
710,0,0,1,40.862941,-73.901199,0,0,0.001666667,29.69166667,56.63333333,13.63333333
147,4,0,1,40.862941,-73.901199,0,0,0.001666667,29.69166667,56.63333333,13.63333333
913,8,0,1,40.862941,-73.901199,0,1,0.001666667,29.69166667,56.63333333,13.63333333
4314,12,0,1,40.862941,-73.901199,0,1,0.001666667,29.69166667,56.63333333,13.63333333
2943,16,0,1,40.862941,-73.901199,0,1,0.001666667,29.69166667,56.63333333,13.63333333
2794,20,0,1,40.862941,-73.901199,0,1,0.001666667,29.69166667,56.63333333,13.63333333
1208,0,1,1,40.862941,-73.901199,0,0,0.003333333,29.91166667,54.81666667,15.55
156,4,1,1,40.862941,-73.901199,0,1,0.003333333,29.91166667,54.81666667,15.55
1491,8,1,1,40.862941,-73.901199,0,1,0.003333333,29.91166667,54.81666667,15.55
3598,12,1,1,40.862941,-73.901199,0,1,0.003333333,29.91166667,54.81666667,15.55
2974,16,1,1,40.862941,-73.901199,0,0,0.003333333,29.91166667,54.81666667,15.55
2740,20,1,1,40.862941,-73.901199,0,0,0.003333333,29.91166667,54.81666667,15.55
1280,0,2,1,40.862941,-73.901199,0,1,0.02,29.956,56.78,14.96
208,4,2,1,40.862941,-73.901199,0,1,0.02,29.956,56.78,14.96
5312,12,2,1,40.862941,-73.901199,0,0,0.02,29.956,56.78,14.96
3058,16,2,1,40.862941,-73.901199,0,1,0.02,29.956,56.78,14.96
2631,20,2,1,40.862941,-73.901199,0,0,0.02,29.956,56.78,14.96
1222,0,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
165,4,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
0,8,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
5390,12,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
3143,16,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
3044,20,3,1,40.862941,-73.901199,0,0,0,29.97833333,62.36666667,9.416666667
1386,0,4,1,40.862941,-73.901199,0,0,0.003333333,29.94333333,61.05,4.983333333
232,4,4,1,40.862941,-73.901199,0,0,0.003333333,29.94333333,61.05,4.983333333
700,8,4,1,40.862941,-73.901199,1,0,0.003333333,29.94333333,61.05,4.983333333
0,12,4,1,40.862941,-73.901199,0,1,0.003333333,29.94333333,61.05,4.983333333
0,16,4,1,40.862941,-73.901199,0,1,0.003333333,29.94333333,61.05,4.983333333
5519,20,4,1,40.862941,-73.901199,0,0,0.003333333,29.94333333,61.05,4.983333333
5956,0,5,0,40.862941,-73.901199,0,0,0,29.94333333,63.83333333,4.433333333
282,4,5,0,40.862941,-73.901199,0,0,0,29.94333333,63.83333333,4.433333333
408,8,5,0,40.862941,-73.901199,0,0,0,29.94333333,63.83333333,4.433333333
2704,12,5,0,40.862941,-73.901199,0,0,0,29.94333333,63.83333333,4.433333333
2759,16,5,0,40.862941,-73.901199,0,0,0,29.94333333,63.83333333,4.433333333
2106,20,5,0,40.862941,-73.901199,1,0,0,29.94333333,63.83333333,4.433333333
1327,0,6,0,40.862941,-73.901199,0,0,0,30.12,55.74,7.38
264,4,6,0,40.862941,-73.901199,0,0,0,30.12,55.74,7.38
2097,12,6,0,40.862941,-73.901199,0,1,0,30.12,55.74,7.38
1811,16,6,0,40.862941,-73.901199,0,0,0,30.12,55.74,7.38
1777,20,6,0,40.862941,-73.901199,0,0,0,30.12,55.74,7.38
791,0,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
190,4,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
894,8,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
4460,12,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
2989,16,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
2866,20,0,1,40.862941,-73.901199,0,0,0,30.01666667,59.55,8.85
1234,0,1,1,40.862941,-73.901199,0,0,0,29.77333333,73.56666667,9.416666667
184,4,1,1,40.862941,-73.901199,0,0,0,29.77333333,73.56666667,9.416666667
1615,8,1,1,40.862941,-73.901199,1,0,0,29.77333333,73.56666667,9.416666667
3946,12,1,1,40.862941,-73.901199,0,0,0,29.77333333,73.56666667,9.416666667
3281,16,1,1,40.862941,-73.901199,0,0,0,29.77333333,73.56666667,9.416666667
3084,20,1,1,40.862941,-73.901199,0,0,0,29.77333333,73.56666667,9.416666667
1338,0,2,1,40.862941,-73.901199,0,0,0,29.886,73.4,7.62
248,4,2,1,40.862941,-73.901199,0,0,0,29.886,73.4,7.62
5551,12,2,1,40.862941,-73.901199,0,0,0,29.886,73.4,7.62
3435,16,2,1,40.862941,-73.901199,0,0,0,29.886,73.4,7.62
3048,20,2,1,40.862941,-73.901199,0,0,0,29.886,73.4,7.62
1481,0,3,1,40.862941,-73.901199,0,0,0,29.91166667,67.46666667,9.6
198,4,3,1,40.862941,-73.901199,0,0,0,29.91166667,67.46666667,9.6
0,8,3,1,40.862941,-73.901199,1,0,0,29.91166667,67.46666667,9.6
5406,12,3,1,40.862941,-73.901199,0,0,0,29.91166667,67.46666667,9.6
3160,16,3,1,40.862941,-73.901199,1,0,0,29.91166667,67.46666667,9.6
3019,20,3,1,40.862941,-73.901199,0,0,0,29.91166667,67.46666667,9.6
1430,0,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
229,4,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
1467,8,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
3869,12,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
2954,16,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
2779,20,4,1,40.862941,-73.901199,0,0,0,29.935,70.88333333,7.5
1388,0,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
248,4,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
224,8,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
2436,12,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
2387,16,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
2122,20,5,0,40.862941,-73.901199,0,0,0,30.01333333,72.98333333,10.35
1283,0,6,0,40.862941,-73.901199,0,0,0,30.066,73.8,9.92
281,4,6,0,40.862941,-73.901199,0,0,0,30.066,73.8,9.92
1985,12,6,0,40.862941,-73.901199,0,0,0,30.066,73.8,9.92
1878,16,6,0,40.862941,-73.901199,0,0,0,30.066,73.8,9.92
1636,20,6,0,40.862941,-73.901199,0,0,0,30.066,73.8,9.92
863,0,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
193,4,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
246,8,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
1787,12,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
2051,16,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
1764,20,0,1,40.862941,-73.901199,0,0,0,30.06333333,78.16666667,9.583333333
1012,0,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
184,4,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
2539,8,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
2898,12,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
3048,16,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
2809,20,1,1,40.862941,-73.901199,0,0,0,30.15833333,77.13333333,7.683333333
706,0,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
114,4,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
383,8,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
1604,12,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
1904,16,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
946,20,6,0,40.829495,-73.874559,0,0,0,30.265,55.81666667,8.083333333
592,0,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
153,4,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
2312,8,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
4699,12,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
2336,16,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
1515,20,0,1,40.829495,-73.874559,0,0,0,30.23833333,54.16666667,8.25
759,0,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
157,4,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
836,8,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
6624,12,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
2331,16,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
1692,20,1,1,40.829495,-73.874559,0,0,0,30.06,58.28333333,8.066666667
779,0,2,1,40.829495,-73.874559,0,0,0.006,29.956,53.64,11.04
165,4,2,1,40.829495,-73.874559,0,0,0.006,29.956,53.64,11.04
7060,12,2,1,40.829495,-73.874559,0,1,0.006,29.956,53.64,11.04
2320,16,2,1,40.829495,-73.874559,0,0,0.006,29.956,53.64,11.04
1429,20,2,1,40.829495,-73.874559,0,0,0.006,29.956,53.64,11.04
688,0,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
182,4,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
1348,8,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
6244,12,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
2357,16,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
1653,20,3,1,40.829495,-73.874559,0,0,0,29.95166667,55.1,15.18333333
809,0,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
153,4,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
1483,8,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
5830,12,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
2390,16,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
1698,20,4,1,40.829495,-73.874559,0,0,0,29.93,60.5,10
876,0,5,0,40.829495,-73.874559,0,0,0,29.834,61.76,8.76
158,4,5,0,40.829495,-73.874559,0,0,0,29.834,61.76,8.76
3645,12,5,0,40.829495,-73.874559,0,0,0,29.834,61.76,8.76
1903,16,5,0,40.829495,-73.874559,0,0,0,29.834,61.76,8.76
1381,20,5,0,40.829495,-73.874559,0,0,0,29.834,61.76,8.76
919,0,6,0,40.829495,-73.874559,0,0,0,29.876,62.64,5.08
241,4,6,0,40.829495,-73.874559,0,0,0,29.876,62.64,5.08
2350,12,6,0,40.829495,-73.874559,0,0,0,29.876,62.64,5.08
1681,16,6,0,40.829495,-73.874559,0,0,0,29.876,62.64,5.08
1155,20,6,0,40.829495,-73.874559,0,0,0,29.876,62.64,5.08
745,0,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
164,4,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
3765,8,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
3254,12,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
2204,16,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
1619,20,0,1,40.829495,-73.874559,0,0,0,29.94166667,60.95,12.86666667
756,0,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
152,4,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
4056,8,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
3368,12,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
2169,16,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
1407,20,1,1,40.829495,-73.874559,0,0,0,29.96333333,61.15,10.18333333
678,0,2,1,40.829495,-73.874559,0,0,0,30.0475,59.475,6.05
137,4,2,1,40.829495,-73.874559,0,0,0,30.0475,59.475,6.05
4848,16,2,1,40.829495,-73.874559,0,0,0,30.0475,59.475,6.05
4608,20,2,1,40.829495,-73.874559,0,0,0,30.0475,59.475,6.05
645,0,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
145,4,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
1254,8,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
4694,12,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
1960,16,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
1457,20,3,1,40.829495,-73.874559,0,0,0,30.04666667,59.38333333,6.933333333
689,0,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
147,4,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
2396,8,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
3428,12,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
1999,16,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
1464,20,4,1,40.829495,-73.874559,0,0,0,29.94833333,57.98333333,4.816666667
726,0,5,0,40.829495,-73.874559,0,0,0,29.835,59.26666667,10.96666667
152,4,5,0,40.829495,-73.874559,0,0,0,29.835,59.26666667,10.96666667
238,8,5,0,40.829495,-73.874559,0,0,0,29.835,59.26666667,10.96666667
2788,12,5,0,40.829495,-73.874559,0,0,0,29.835,59.26666667,10.96666667
1574,16,5,0,40.829495,-73.874559,0,0,0,29.835,59.26666667,10.96666667
1058,20,5,0,40.829495,-73.874559,0,1,0,29.835,59.26666667,10.96666667
712,0,6,0,40.829495,-73.874559,0,0,0,29.636,61.88,9.22
158,4,6,0,40.829495,-73.874559,0,1,0,29.636,61.88,9.22
1888,12,6,0,40.829495,-73.874559,0,1,0,29.636,61.88,9.22
1229,16,6,0,40.829495,-73.874559,0,0,0,29.636,61.88,9.22
916,20,6,0,40.829495,-73.874559,0,0,0,29.636,61.88,9.22
582,0,0,1,40.829495,-73.874559,0,0,0.001666667,29.69166667,56.63333333,13.63333333
128,4,0,1,40.829495,-73.874559,0,0,0.001666667,29.69166667,56.63333333,13.63333333
3023,8,0,1,40.829495,-73.874559,0,1,0.001666667,29.69166667,56.63333333,13.63333333
2633,12,0,1,40.829495,-73.874559,0,1,0.001666667,29.69166667,56.63333333,13.63333333
1957,16,0,1,40.829495,-73.874559,0,1,0.001666667,29.69166667,56.63333333,13.63333333
1260,20,0,1,40.829495,-73.874559,0,1,0.001666667,29.69166667,56.63333333,13.63333333
649,0,1,1,40.829495,-73.874559,0,0,0.003333333,29.91166667,54.81666667,15.55
141,4,1,1,40.829495,-73.874559,0,1,0.003333333,29.91166667,54.81666667,15.55
1865,8,1,1,40.829495,-73.874559,0,1,0.003333333,29.91166667,54.81666667,15.55
3681,12,1,1,40.829495,-73.874559,0,1,0.003333333,29.91166667,54.81666667,15.55
1856,16,1,1,40.829495,-73.874559,0,0,0.003333333,29.91166667,54.81666667,15.55
1306,20,1,1,40.829495,-73.874559,0,0,0.003333333,29.91166667,54.81666667,15.55
605,0,2,1,40.829495,-73.874559,0,1,0.016666667,29.96166667,56.85,14.58333333
130,4,2,1,40.829495,-73.874559,0,1,0.016666667,29.96166667,56.85,14.58333333
1853,8,2,1,40.829495,-73.874559,0,0,0.016666667,29.96166667,56.85,14.58333333
3962,12,2,1,40.829495,-73.874559,0,0,0.016666667,29.96166667,56.85,14.58333333
1915,16,2,1,40.829495,-73.874559,0,1,0.016666667,29.96166667,56.85,14.58333333
1169,20,2,1,40.829495,-73.874559,0,0,0.016666667,29.96166667,56.85,14.58333333
609,0,3,1,40.829495,-73.874559,0,0,0,29.972,63.4,9.68
157,4,3,1,40.829495,-73.874559,0,0,0,29.972,63.4,9.68
3743,12,3,1,40.829495,-73.874559,0,0,0,29.972,63.4,9.68
4167,16,3,1,40.829495,-73.874559,0,0,0,29.972,63.4,9.68
1393,20,3,1,40.829495,-73.874559,0,0,0,29.972,63.4,9.68
641,0,4,1,40.829495,-73.874559,0,0,0.004,29.94,60.74,4.6
156,4,4,1,40.829495,-73.874559,0,0,0.004,29.94,60.74,4.6
5940,12,4,1,40.829495,-73.874559,0,1,0.004,29.94,60.74,4.6
2140,16,4,1,40.829495,-73.874559,0,1,0.004,29.94,60.74,4.6
1410,20,4,1,40.829495,-73.874559,0,0,0.004,29.94,60.74,4.6
752,0,5,0,40.829495,-73.874559,0,0,0,29.94333333,63.83333333,4.433333333
121,4,5,0,40.829495,-73.874559,0,0,0,29.94333333,63.83333333,4.433333333
616,8,5,0,40.829495,-73.874559,0,0,0,29.94333333,63.83333333,4.433333333
1765,12,5,0,40.829495,-73.874559,0,0,0,29.94333333,63.83333333,4.433333333
1130,16,5,0,40.829495,-73.874559,0,0,0,29.94333333,63.83333333,4.433333333
773,20,5,0,40.829495,-73.874559,1,0,0,29.94333333,63.83333333,4.433333333
549,0,6,0,40.829495,-73.874559,0,0,0,30.12,55.74,7.38
138,4,6,0,40.829495,-73.874559,0,0,0,30.12,55.74,7.38
1348,12,6,0,40.829495,-73.874559,0,1,0,30.12,55.74,7.38
912,16,6,0,40.829495,-73.874559,0,0,0,30.12,55.74,7.38
650,20,6,0,40.829495,-73.874559,0,0,0,30.12,55.74,7.38
427,0,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
100,4,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
2290,8,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
2143,12,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
1598,16,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
1043,20,0,1,40.829495,-73.874559,0,0,0,30.01666667,59.55,8.85
488,0,1,1,40.829495,-73.874559,0,0,0,29.7725,70.575,8.375
119,4,1,1,40.829495,-73.874559,0,0,0,29.7725,70.575,8.375
0,8,1,1,40.829495,-73.874559,1,0,0,29.7725,70.575,8.375
4811,12,1,1,40.829495,-73.874559,0,0,0,29.7725,70.575,8.375
1562,0,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
2375,4,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
2369,8,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
3563,12,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
2007,16,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
1335,20,2,1,40.829495,-73.874559,0,0,0,29.89166667,73.01666667,7.116666667
637,0,3,1,40.829495,-73.874559,0,0,0,29.91166667,67.46666667,9.6
170,4,3,1,40.829495,-73.874559,0,0,0,29.91166667,67.46666667,9.6
2056,8,3,1,40.829495,-73.874559,1,0,0,29.91166667,67.46666667,9.6
3971,12,3,1,40.829495,-73.874559,0,0,0,29.91166667,67.46666667,9.6
1930,16,3,1,40.829495,-73.874559,1,0,0,29.91166667,67.46666667,9.6
1401,20,3,1,40.829495,-73.874559,0,0,0,29.91166667,67.46666667,9.6
682,0,4,1,40.829495,-73.874559,0,0,0,29.928,71.82,7.62
161,4,4,1,40.829495,-73.874559,0,0,0,29.928,71.82,7.62
5738,12,4,1,40.829495,-73.874559,0,0,0,29.928,71.82,7.62
