ENTRIESn_hourly,day_hour,latitude,longitude,fog,rain,meanprecipi,meanpressurei,meantempi,meanwspdi
906,136,40.856085,-73.900695,0,0,0,30.008,73.18,11.5
719,140,40.856085,-73.900695,0,0,0,30.008,73.18,11.5
494,144,40.856085,-73.900695,0,0,0,30.075,73.43333333,9.416666667
49,148,40.856085,-73.900695,0,0,0,30.075,73.43333333,9.416666667
314,152,40.856085,-73.900695,1,0,0,30.075,73.43333333,9.416666667
811,156,40.856085,-73.900695,0,0,0,30.075,73.43333333,9.416666667
843,160,40.856085,-73.900695,0,0,0,30.075,73.43333333,9.416666667
576,164,40.856085,-73.900695,0,0,0,30.075,73.43333333,9.416666667
364,0,40.856085,-73.900695,0,0,0,30.06,79.58,7.82
82,4,40.856085,-73.900695,0,0,0,30.06,79.58,7.82
1222,12,40.856085,-73.900695,0,0,0,30.06,79.58,7.82
1004,16,40.856085,-73.900695,0,0,0,30.06,79.58,7.82
606,20,40.856085,-73.900695,0,0,0,30.06,79.58,7.82
326,24,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
57,28,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
1168,32,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
1328,36,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
944,40,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
748,44,40.856085,-73.900695,0,0,0,30.15833333,77.13333333,7.683333333
1564,144,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
556,148,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
311,152,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
1322,156,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
2016,160,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
1679,164,40.756864,-73.920736,0,0,0,30.265,55.81666667,8.083333333
1090,0,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
246,4,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
729,8,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
5721,12,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
2956,16,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
3459,20,40.756864,-73.920736,0,0,0,30.23833333,54.16666667,8.25
1414,24,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
242,28,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
1974,32,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
4377,36,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
3060,40,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
3388,44,40.756864,-73.920736,0,0,0,30.06,58.28333333,8.066666667
1325,48,40.756864,-73.920736,0,0,0.01,29.95333333,53.93333333,11.7
1240,52,40.756864,-73.920736,0,0,0.01,29.95333333,53.93333333,11.7
942,56,40.756864,-73.920736,0,1,0.01,29.95333333,53.93333333,11.7
5153,60,40.756864,-73.920736,0,1,0.01,29.95333333,53.93333333,11.7
3162,64,40.756864,-73.920736,0,0,0.01,29.95333333,53.93333333,11.7
3467,68,40.756864,-73.920736,0,0,0.01,29.95333333,53.93333333,11.7
1271,72,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
203,76,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
1502,80,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
6115,84,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
3142,88,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
3852,92,40.756864,-73.920736,0,0,0,29.95166667,55.1,15.18333333
1736,96,40.756864,-73.920736,0,0,0,29.93,60.5,10
250,100,40.756864,-73.920736,0,0,0,29.93,60.5,10
1027,104,40.756864,-73.920736,0,0,0,29.93,60.5,10
5266,108,40.756864,-73.920736,0,0,0,29.93,60.5,10
2277,112,40.756864,-73.920736,0,0,0,29.93,60.5,10
1592,116,40.756864,-73.920736,0,0,0,29.93,60.5,10
5733,120,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
639,124,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
191,128,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
2043,132,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
2386,136,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
2296,140,40.756864,-73.920736,0,0,0,29.83833333,61.48333333,8.45
1425,144,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
608,148,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
104,152,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
1240,156,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
1710,160,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
1619,164,40.756864,-73.920736,0,0,0,29.88,62.21666667,5.766666667
909,0,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
194,4,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
720,8,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
5683,12,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
3151,16,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
3621,20,40.756864,-73.920736,0,0,0,29.94166667,60.95,12.86666667
1462,24,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
212,28,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
2049,32,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
4553,36,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
3167,40,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
3743,44,40.756864,-73.920736,0,0,0,29.96333333,61.15,10.18333333
1481,48,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
229,52,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
521,56,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
6125,60,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
3389,64,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
3776,68,40.756864,-73.920736,0,0,0,30.05833333,59.65,8.65
1524,72,40.756864,-73.920736,0,0,0,30.04,59.46,6.7
230,76,40.756864,-73.920736,0,0,0,30.04,59.46,6.7
2475,84,40.756864,-73.920736,0,0,0,30.04,59.46,6.7
7292,88,40.756864,-73.920736,0,0,0,30.04,59.46,6.7
3871,92,40.756864,-73.920736,0,0,0,30.04,59.46,6.7
1588,96,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
224,100,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
253,104,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
6075,108,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
3339,112,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
4115,116,40.756864,-73.920736,0,0,0,29.94833333,57.98333333,4.816666667
2027,120,40.756864,-73.920736,0,0,0,29.835,59.26666667,10.96666667
426,124,40.756864,-73.920736,0,0,0,29.835,59.26666667,10.96666667
193,128,40.756864,-73.920736,0,0,0,29.835,59.26666667,10.96666667
1890,132,40.756864,-73.920736,0,0,0,29.835,59.26666667,10.96666667
2499,136,40.756864,-73.920736,0,0,0,29.835,59.26666667,10.96666667
2241,140,40.756864,-73.920736,0,1,0,29.835,59.26666667,10.96666667
1396,144,40.756864,-73.920736,0,0,0.013333333,29.635,61.7,7.683333333
474,148,40.756864,-73.920736,0,1,0.013333333,29.635,61.7,7.683333333
135,152,40.756864,-73.920736,0,1,0.013333333,29.635,61.7,7.683333333
992,156,40.756864,-73.920736,0,1,0.013333333,29.635,61.7,7.683333333
1269,160,40.756864,-73.920736,0,0,0.013333333,29.635,61.7,7.683333333
1810,164,40.756864,-73.920736,0,0,0.013333333,29.635,61.7,7.683333333
1265,0,40.756864,-73.920736,0,0,0.001666667,29.69166667,56.63333333,13.63333333
198,4,40.756864,-73.920736,0,0,0.001666667,29.69166667,56.63333333,13.63333333
1041,8,40.756864,-73.920736,0,1,0.001666667,29.69166667,56.63333333,13.63333333
5198,12,40.756864,-73.920736,0,1,0.001666667,29.69166667,56.63333333,13.63333333
3003,16,40.756864,-73.920736,0,1,0.001666667,29.69166667,56.63333333,13.63333333
3489,20,40.756864,-73.920736,0,1,0.001666667,29.69166667,56.63333333,13.63333333
1338,24,40.756864,-73.920736,0,0,0.003333333,29.91166667,54.81666667,15.55
175,28,40.756864,-73.920736,0,1,0.003333333,29.91166667,54.81666667,15.55
1919,32,40.756864,-73.920736,0,1,0.003333333,29.91166667,54.81666667,15.55
4510,36,40.756864,-73.920736,0,1,0.003333333,29.91166667,54.81666667,15.55
3157,40,40.756864,-73.920736,0,0,0.003333333,29.91166667,54.81666667,15.55
3452,44,40.756864,-73.920736,0,0,0.003333333,29.91166667,54.81666667,15.55
1541,48,40.756864,-73.920736,0,1,0.016666667,29.96166667,56.85,14.58333333
186,52,40.756864,-73.920736,0,1,0.016666667,29.96166667,56.85,14.58333333
1158,56,40.756864,-73.920736,0,0,0.016666667,29.96166667,56.85,14.58333333
5371,60,40.756864,-73.920736,0,0,0.016666667,29.96166667,56.85,14.58333333
1233,64,40.756864,-73.920736,0,1,0.016666667,29.96166667,56.85,14.58333333
1280,68,40.756864,-73.920736,0,0,0.016666667,29.96166667,56.85,14.58333333
3609,72,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
1994,76,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
1048,80,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
5347,84,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
3216,88,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
3831,92,40.756864,-73.920736,0,0,0,29.97833333,62.36666667,9.416666667
1589,96,40.756864,-73.920736,0,0,0.003333333,29.94333333,61.05,4.983333333
302,100,40.756864,-73.920736,0,0,0.003333333,29.94333333,61.05,4.983333333
428,104,40.756864,-73.920736,1,0,0.003333333,29.94333333,61.05,4.983333333
5876,108,40.756864,-73.920736,0,1,0.003333333,29.94333333,61.05,4.983333333
3292,112,40.756864,-73.920736,0,1,0.003333333,29.94333333,61.05,4.983333333
3839,116,40.756864,-73.920736,0,0,0.003333333,29.94333333,61.05,4.983333333
1995,120,40.756864,-73.920736,0,0,0,29.94333333,63.83333333,4.433333333
480,124,40.756864,-73.920736,0,0,0,29.94333333,63.83333333,4.433333333
141,128,40.756864,-73.920736,0,0,0,29.94333333,63.83333333,4.433333333
1953,132,40.756864,-73.920736,0,0,0,29.94333333,63.83333333,4.433333333
2251,136,40.756864,-73.920736,0,0,0,29.94333333,63.83333333,4.433333333
2269,140,40.756864,-73.920736,1,0,0,29.94333333,63.83333333,4.433333333
1383,144,40.756864,-73.920736,0,0,0,30.12666667,55.95,7.3
561,148,40.756864,-73.920736,0,0,0,30.12666667,55.95,7.3
113,152,40.756864,-73.920736,0,1,0,30.12666667,55.95,7.3
1143,156,40.756864,-73.920736,0,1,0,30.12666667,55.95,7.3
1692,160,40.756864,-73.920736,0,0,0,30.12666667,55.95,7.3
1963,164,40.756864,-73.920736,0,0,0,30.12666667,55.95,7.3
905,0,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
236,4,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
1034,8,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
5208,12,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
3063,16,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
2942,20,40.756864,-73.920736,0,0,0,30.01666667,59.55,8.85
1107,24,40.756864,-73.920736,0,0,0,29.77333333,73.56666667,9.416666667
1118,28,40.756864,-73.920736,0,0,0,29.77333333,73.56666667,9.416666667
1580,32,40.756864,-73.920736,1,0,0,29.77333333,73.56666667,9.416666667
4829,36,40.756864,-73.920736,0,0,0,29.77333333,73.56666667,9.416666667
3030,40,40.756864,-73.920736,0,0,0,29.77333333,73.56666667,9.416666667
3771,44,40.756864,-73.920736,0,0,0,29.77333333,73.56666667,9.416666667
1566,48,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
252,52,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
1365,56,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
5175,60,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
3350,64,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
3749,68,40.756864,-73.920736,0,0,0,29.89166667,73.01666667,7.116666667
1492,72,40.756864,-73.920736,0,0,0,29.91166667,67.46666667,9.6
287,76,40.756864,-73.920736,0,0,0,29.91166667,67.46666667,9.6
1099,80,40.756864,-73.920736,1,0,0,29.91166667,67.46666667,9.6
5201,84,40.756864,-73.920736,0,0,0,29.91166667,67.46666667,9.6
3163,88,40.756864,-73.920736,1,0,0,29.91166667,67.46666667,9.6
3757,92,40.756864,-73.920736,0,0,0,29.91166667,67.46666667,9.6
1805,96,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
374,100,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
509,104,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
5571,108,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
3444,112,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
3923,116,40.756864,-73.920736,0,0,0,29.935,70.88333333,7.5
2194,120,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
727,124,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
124,128,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
2215,132,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
2527,136,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
2704,140,40.756864,-73.920736,0,0,0,30.01333333,72.98333333,10.35
3296,144,40.756864,-73.920736,0,0,0,30.075,73.43333333,9.416666667
673,148,40.756864,-73.920736,0,0,0,30.075,73.43333333,9.416666667
150,152,40.756864,-73.920736,1,0,0,30.075,73.43333333,9.416666667
2310,156,40.756864,-73.920736,0,0,0,30.075,73.43333333,9.416666667
2964,160,40.756864,-73.920736,0,0,0,30.075,73.43333333,9.416666667
2384,164,40.756864,-73.920736,0,0,0,30.075,73.43333333,9.416666667
1532,0,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
478,4,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
213,8,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
2115,12,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
3081,16,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
2707,20,40.756864,-73.920736,0,0,0,30.06333333,78.16666667,9.583333333
1449,24,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
270,28,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
1895,32,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
4388,36,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
3178,40,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
3632,44,40.756864,-73.920736,0,0,0,30.15833333,77.13333333,7.683333333
555,144,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
197,148,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
122,152,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
934,156,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
1201,160,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
872,164,40.731324,-73.954425,0,0,0,30.26333333,57.68333333,4.616666667
351,0,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
60,4,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
867,8,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
2328,12,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
944,16,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
1019,20,40.731324,-73.954425,0,0,0,30.235,55.35,5.966666667
1369,24,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
60,28,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
1210,32,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
2401,36,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
1033,40,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
1411,44,40.731324,-73.954425,0,0,0,30.06166667,61.81666667,6.15
620,48,40.731324,-73.954425,0,0,0.018333333,29.965,54.65,4.816666667
61,52,40.731324,-73.954425,0,0,0.018333333,29.965,54.65,4.816666667
885,56,40.731324,-73.954425,0,1,0.018333333,29.965,54.65,4.816666667
2658,60,40.731324,-73.954425,0,1,0.018333333,29.965,54.65,4.816666667
1474,64,40.731324,-73.954425,0,0,0.018333333,29.965,54.65,4.816666667
1412,68,40.731324,-73.954425,0,0,0.018333333,29.965,54.65,4.816666667
700,72,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
71,76,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
739,80,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
2604,84,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
1387,88,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
1501,92,40.731324,-73.954425,0,0,0,29.95666667,55.31666667,7.7
803,96,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
111,100,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
668,104,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
2778,108,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
1127,112,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
1483,116,40.731324,-73.954425,0,0,0,29.93,60.33333333,5.583333333
798,120,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
173,124,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
119,128,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
1149,132,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
1194,136,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
1009,140,40.731324,-73.954425,0,0,0,29.84166667,61.66666667,4.816666667
595,144,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
139,148,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
109,152,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
641,156,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
974,160,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
611,164,40.731324,-73.954425,0,0,0,29.885,62.85,6.15
275,0,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
96,4,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
571,8,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
1904,12,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
179,16,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
2919,20,40.731324,-73.954425,0,0,0,29.945,62.28333333,6.366666667
284,24,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
662,28,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
332,32,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
505,36,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
1461,40,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
827,44,40.731324,-73.954425,0,0,0,29.96833333,62.31666667,5.583333333
1019,48,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
2505,52,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
730,56,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
2632,60,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
1373,64,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
1398,68,40.731324,-73.954425,0,0,0,30.06666667,59.65,5
407,72,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
327,76,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
933,80,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
2391,84,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
941,88,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
2024,92,40.731324,-73.954425,0,0,0,30.05,60.51666667,5
510,96,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
92,100,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
0,104,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
3029,108,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
1535,112,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
1374,116,40.731324,-73.954425,0,0,0,29.95166667,57.98333333,2.7
766,120,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
174,124,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
152,128,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
994,132,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
1042,136,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
1239,140,40.731324,-73.954425,0,0,0,29.84166667,59.96666667,4.616666667
520,144,40.731324,-73.954425,0,0,0.021666667,29.65666667,61.51666667,3.65
179,148,40.731324,-73.954425,0,1,0.021666667,29.65666667,61.51666667,3.65
250,152,40.731324,-73.954425,0,1,0.021666667,29.65666667,61.51666667,3.65
725,156,40.731324,-73.954425,0,0,0.021666667,29.65666667,61.51666667,3.65
932,160,40.731324,-73.954425,0,0,0.021666667,29.65666667,61.51666667,3.65
670,164,40.731324,-73.954425,0,0,0.021666667,29.65666667,61.51666667,3.65
451,0,40.731324,-73.954425,0,0,0.003333333,29.715,58.28333333,9.233333333
50,4,40.731324,-73.954425,0,0,0.003333333,29.715,58.28333333,9.233333333
337,8,40.731324,-73.954425,0,1,0.003333333,29.715,58.28333333,9.233333333
2907,12,40.731324,-73.954425,0,0,0.003333333,29.715,58.28333333,9.233333333
1560,16,40.731324,-73.954425,0,0,0.003333333,29.715,58.28333333,9.233333333
1418,20,40.731324,-73.954425,0,0,0.003333333,29.715,58.28333333,9.233333333
616,24,40.731324,-73.954425,0,1,0.105,29.93,55.45,13.26666667
72,28,40.731324,-73.954425,0,1,0.105,29.93,55.45,13.26666667
874,32,40.731324,-73.954425,0,1,0.105,29.93,55.45,13.26666667
2858,36,40.731324,-73.954425,0,0,0.105,29.93,55.45,13.26666667
1041,40,40.731324,-73.954425,0,0,0.105,29.93,55.45,13.26666667
1396,44,40.731324,-73.954425,0,0,0.105,29.93,55.45,13.26666667
695,48,40.731324,-73.954425,0,1,0.03,29.98,58.71666667,9.416666667
41,52,40.731324,-73.954425,0,0,0.03,29.98,58.71666667,9.416666667
175,56,40.731324,-73.954425,0,0,0.03,29.98,58.71666667,9.416666667
413,60,40.731324,-73.954425,0,0,0.03,29.98,58.71666667,9.416666667
2410,64,40.731324,-73.954425,0,1,0.03,29.98,58.71666667,9.416666667
2676,68,40.731324,-73.954425,0,0,0.03,29.98,58.71666667,9.416666667
1310,72,40.731324,-73.954425,0,1,0.01,30,64.86666667,4.433333333
88,76,40.731324,-73.954425,0,0,0.01,30,64.86666667,4.433333333
709,80,40.731324,-73.954425,0,0,0.01,30,64.86666667,4.433333333
2557,84,40.731324,-73.954425,0,0,0.01,30,64.86666667,4.433333333
1035,88,40.731324,-73.954425,0,0,0.01,30,64.86666667,4.433333333
1974,92,40.731324,-73.954425,0,0,0.01,30,64.86666667,4.433333333
515,96,40.731324,-73.954425,0,0,0.003333333,29.96166667,60.08333333,0
