ENTRIESn_hourly,day_hour,weekday,latitude,longitude,fog,rain,precipi,pressurei,tempi,wspdi
197,100,1,40.795066,-73.944297,0,0,0,29.95,64.4,0
5466,108,1,40.795066,-73.944297,1,0,0,29.96,82,8.1
2857,112,1,40.795066,-73.944297,0,0,0,29.91,81,6.9
2916,116,1,40.795066,-73.944297,0,0,0,29.96,72,5.8
1323,120,0,40.795066,-73.944297,0,0,0,29.98,71.1,0
299,124,0,40.795066,-73.944297,0,0,0,29.98,69.1,0
518,128,0,40.795066,-73.944297,0,0,0,30.04,73,0
1921,132,0,40.795066,-73.944297,0,0,0,30.02,82,4.6
2043,136,0,40.795066,-73.944297,0,0,0,30.03,77,6.9
1727,140,0,40.795066,-73.944297,0,0,0,30.05,72,6.9
1266,144,0,40.795066,-73.944297,0,0,0,30.06,71.1,9.2
296,148,0,40.795066,-73.944297,0,0,0,30.07,68,3.5
349,152,0,40.795066,-73.944297,1,0,0,30.12,72,5.8
1578,156,0,40.795066,-73.944297,0,0,0,30.09,80.1,8.1
1795,160,0,40.795066,-73.944297,0,0,0,30.04,80.1,5.8
1453,164,0,40.795066,-73.944297,0,0,0,30.06,75.9,4.6
999,0,1,40.795066,-73.944297,0,0,0,30.07,75,6.9
238,4,1,40.795066,-73.944297,0,0,0,30.03,73,6.9
1801,12,1,40.795066,-73.944297,0,0,0,30.09,81,0
2093,16,1,40.795066,-73.944297,0,0,0,30.06,86,3.5
1004,20,1,40.795066,-73.944297,0,0,0,30.09,84,3.5
1337,24,1,40.795066,-73.944297,0,0,0,30.12,79,4.6
181,28,1,40.795066,-73.944297,0,0,0,30.14,73.9,3.5
278,32,1,40.795066,-73.944297,0,0,0,30.19,78.1,8.1
5205,36,1,40.795066,-73.944297,0,0,0,30.19,84.9,10.4
2555,40,1,40.795066,-73.944297,0,0,0,30.16,81,8.1
2666,44,1,40.795066,-73.944297,0,0,0,30.17,73,4.6
381,144,0,40.873399,-73.890084,0,0,0,30.22,55.9,3.5
87,148,0,40.873399,-73.890084,0,0,0,30.25,52,3.5
809,156,0,40.873399,-73.890084,0,0,0,30.28,62.1,6.9
721,160,0,40.873399,-73.890084,0,0,0,30.26,57.9,15
554,164,0,40.873399,-73.890084,0,0,0,30.28,52,10.4
278,0,1,40.873399,-73.890084,0,0,0,30.31,50,6.9
55,4,1,40.873399,-73.890084,0,0,0,30.27,50,4.6
2284,12,1,40.873399,-73.890084,0,0,0,30.24,57,11.5
1775,16,1,40.873399,-73.890084,0,0,0,30.16,59,11.5
1286,20,1,40.873399,-73.890084,0,0,0,30.15,55.9,4.6
543,24,1,40.873399,-73.890084,0,0,0,30.13,54,4.6
39,28,1,40.873399,-73.890084,0,0,0,30.11,51.8,5.8
1122,32,1,40.873399,-73.890084,0,0,0,30.12,55,8.1
1160,36,1,40.873399,-73.890084,0,0,0,30.07,60.8,9.2
411,40,1,40.873399,-73.890084,0,0,0,29.98,66,9.2
752,44,1,40.873399,-73.890084,0,0,0,29.95,62.1,11.5
1787,48,1,40.873399,-73.890084,0,0,0,29.94,59,9.2
999,52,1,40.873399,-73.890084,0,0,0,29.91,60.1,0
401,56,1,40.873399,-73.890084,0,1,0.03,29.94,55.4,15
1855,60,1,40.873399,-73.890084,0,1,0.03,29.96,51.1,11.5
1802,64,1,40.873399,-73.890084,0,0,0,29.96,48,18.4
1395,68,1,40.873399,-73.890084,0,0,0,30.01,50,16.1
509,72,1,40.873399,-73.890084,0,0,0,30.01,48.9,16.1
24,76,1,40.873399,-73.890084,0,0,0,29.98,48,12.7
438,80,1,40.873399,-73.890084,0,0,0,29.99,52,15
1946,84,1,40.873399,-73.890084,0,0,0,29.91,60.8,15
1812,88,1,40.873399,-73.890084,0,0,0,29.88,63,19.6
1523,92,1,40.873399,-73.890084,0,0,0,29.94,57.9,12.7
629,96,1,40.873399,-73.890084,0,0,0,29.97,55,3.5
91,100,1,40.873399,-73.890084,0,0,0,29.96,52,8.1
224,104,1,40.873399,-73.890084,0,0,0,29.99,60.1,3.5
2051,108,1,40.873399,-73.890084,0,0,0,29.94,68,16.1
1993,112,1,40.873399,-73.890084,0,0,0,29.86,66.9,16.1
1146,116,1,40.873399,-73.890084,0,0,0,29.86,61,12.7
426,120,0,40.873399,-73.890084,0,0,0,29.87,59,6.9
70,124,0,40.873399,-73.890084,0,0,0,29.83,55.9,4.6
1162,132,0,40.873399,-73.890084,0,0,0,29.82,68,5.8
905,136,0,40.873399,-73.890084,0,0,0,29.8,66.9,15
683,140,0,40.873399,-73.890084,0,0,0,29.85,59,11.5
494,144,0,40.873399,-73.890084,0,0,0,29.86,57,3.5
100,148,0,40.873399,-73.890084,0,0,0,29.87,54,6.9
724,156,0,40.873399,-73.890084,0,0,0,29.88,69.1,0
666,160,0,40.873399,-73.890084,0,0,0,29.85,69.1,8.1
515,164,0,40.873399,-73.890084,0,0,0,29.92,64,6.9
247,0,1,40.873399,-73.890084,0,0,0,29.96,57.9,6.9
55,4,1,40.873399,-73.890084,0,0,0,29.94,55.9,9.2
738,12,1,40.873399,-73.890084,0,0,0,29.94,64,17.3
2578,16,1,40.873399,-73.890084,0,0,0,29.88,66.9,19.6
1137,20,1,40.873399,-73.890084,0,0,0,29.92,64,12.7
1600,24,1,40.873399,-73.890084,0,0,0,29.93,57.9,12.7
57,28,1,40.873399,-73.890084,0,0,0,29.96,55,9.2
613,32,1,40.873399,-73.890084,0,0,0,30.01,60.1,11.5
1741,36,1,40.873399,-73.890084,0,0,0,29.95,66.9,13.8
1758,40,1,40.873399,-73.890084,0,0,0,29.93,71.1,5.8
1647,44,1,40.873399,-73.890084,0,0,0,30,55.9,8.1
539,48,1,40.873399,-73.890084,0,0,0,30.05,55,4.6
60,52,1,40.873399,-73.890084,0,0,0,30.03,55,4.6
234,56,1,40.873399,-73.890084,0,0,0,30.08,57,15
2077,60,1,40.873399,-73.890084,0,0,0,30.08,63,12.7
1838,64,1,40.873399,-73.890084,0,0,0,30.04,66.9,8.1
1596,68,1,40.873399,-73.890084,0,0,0,30.07,61,6.9
590,72,1,40.873399,-73.890084,0,0,0,30.07,57,4.6
50,76,1,40.873399,-73.890084,0,0,0,30.09,55.4,0
2513,84,1,40.873399,-73.890084,0,0,0,30.02,66.9,5.8
2023,88,1,40.873399,-73.890084,0,0,0,29.99,63,12.7
1688,92,1,40.873399,-73.890084,0,0,0,30.03,55,10.4
583,96,1,40.873399,-73.890084,0,0,0,30.03,53.1,5.8
72,100,1,40.873399,-73.890084,0,0,0,29.98,53.6,0
2269,108,1,40.873399,-73.890084,0,0,0,29.96,62.1,6.9
1929,112,1,40.873399,-73.890084,0,0,0,29.86,64,8.1
1187,116,1,40.873399,-73.890084,0,0,0,29.88,57.9,8.1
469,120,0,40.873399,-73.890084,0,0,0,29.87,57,8.1
65,124,0,40.873399,-73.890084,0,0,0,29.85,57,8.1
1109,132,0,40.873399,-73.890084,0,0,0,29.84,62.6,17.3
827,136,0,40.873399,-73.890084,0,0,0,29.8,61,12.7
647,140,0,40.873399,-73.890084,0,1,0,29.78,60.1,9.2
386,144,0,40.873399,-73.890084,0,0,0,29.74,59,6.9
74,148,0,40.873399,-73.890084,0,1,0,29.68,55.4,9.2
661,156,0,40.873399,-73.890084,0,1,0,29.61,62.6,9.2
535,160,0,40.873399,-73.890084,0,0,0,29.55,69.8,10.4
524,164,0,40.873399,-73.890084,0,0,0,29.6,62.6,10.4
286,0,1,40.873399,-73.890084,0,0,0,29.61,62.6,8.1
48,4,1,40.873399,-73.890084,0,0,0,29.61,61,5.8
2308,12,1,40.873399,-73.890084,0,1,0,29.72,55.4,16.1
1853,16,1,40.873399,-73.890084,0,1,0,29.73,53.6,15
1718,24,1,40.873399,-73.890084,0,0,0,29.88,53.6,12.7
62,28,1,40.873399,-73.890084,0,1,0.02,29.89,51.8,17.3
859,32,1,40.873399,-73.890084,0,1,0,29.91,53.6,18.4
1354,36,1,40.873399,-73.890084,0,1,0,29.91,57,15
1674,40,1,40.873399,-73.890084,0,0,0,29.93,57,13.8
1503,44,1,40.873399,-73.890084,0,0,0,29.95,55.9,16.1
538,48,1,40.873399,-73.890084,0,1,0.02,29.95,54,23
54,52,1,40.873399,-73.890084,0,1,0,29.93,55.4,13.8
2368,60,1,40.873399,-73.890084,0,0,0,29.99,60.1,13.8
1842,64,1,40.873399,-73.890084,0,1,0.08,29.96,57.2,12.7
1366,68,1,40.873399,-73.890084,0,0,0,29.95,57.2,11.5
465,72,1,40.873399,-73.890084,0,0,0,29.94,62.6,9.2
66,76,1,40.873399,-73.890084,0,0,0,29.97,57.9,6.9
2236,84,1,40.873399,-73.890084,0,0,0,30.02,64.4,9.2
1773,88,1,40.873399,-73.890084,0,0,0,29.96,70,12.7
1329,92,1,40.873399,-73.890084,0,0,0,29.97,62.1,10.4
542,96,1,40.873399,-73.890084,0,0,0,29.96,60.8,6.9
70,100,1,40.873399,-73.890084,0,0,0,29.95,57.2,6.9
1542,108,1,40.873399,-73.890084,0,1,0.01,29.94,62.1,4.6
506,112,1,40.873399,-73.890084,0,1,0.01,29.92,62.6,0
1590,116,1,40.873399,-73.890084,0,0,0,29.93,61,4.6
2219,120,0,40.873399,-73.890084,0,0,0,29.94,57.9,0
80,124,0,40.873399,-73.890084,0,0,0,29.92,55,0
1163,132,0,40.873399,-73.890084,0,0,0,29.95,72,3.5
898,136,0,40.873399,-73.890084,0,0,0,29.92,72,11.5
711,140,0,40.873399,-73.890084,1,0,0,29.98,62.1,8.1
494,144,0,40.873399,-73.890084,0,0,0,30.04,57,0
27,148,0,40.873399,-73.890084,0,0,0,30.08,55.9,6.9
172,152,0,40.873399,-73.890084,0,1,0,30.16,57,6.9
645,156,0,40.873399,-73.890084,0,1,0,30.17,55.9,9.2
1073,160,0,40.873399,-73.890084,0,0,0,30.17,55.9,10.4
514,164,0,40.873399,-73.890084,0,0,0,30.14,54,10.4
272,0,1,40.873399,-73.890084,0,0,0,30.14,55.4,8.1
58,4,1,40.873399,-73.890084,0,0,0,30.11,55.4,4.6
1169,8,1,40.873399,-73.890084,0,0,0,30.06,60.1,8.1
1267,12,1,40.873399,-73.890084,0,0,0,30.04,60.8,5.8
1707,16,1,40.873399,-73.890084,0,0,0,29.92,62.6,11.5
1291,20,1,40.873399,-73.890084,0,0,0,29.83,63,15
438,24,1,40.873399,-73.890084,0,0,0,29.8,64.4,8.1
62,28,1,40.873399,-73.890084,0,0,0,29.77,64.4,6.9
952,32,1,40.873399,-73.890084,1,0,0,29.77,73.4,10.4
1440,36,1,40.873399,-73.890084,0,0,0,29.75,80.1,8.1
1604,40,1,40.873399,-73.890084,0,0,0,29.76,81,13.8
1770,44,1,40.873399,-73.890084,0,0,0,29.79,78.1,9.2
498,48,1,40.873399,-73.890084,0,0,0,29.83,73,0
62,52,1,40.873399,-73.890084,0,0,0,29.86,64,5.8
228,56,1,40.873399,-73.890084,0,0,0,29.92,71.1,4.6
2203,60,1,40.873399,-73.890084,0,0,0,29.92,79,4.6
1743,64,1,40.873399,-73.890084,0,0,0,29.9,79,15
1591,68,1,40.873399,-73.890084,0,0,0,29.92,72,12.7
490,72,1,40.873399,-73.890084,0,0,0,29.94,66,9.2
71,76,1,40.873399,-73.890084,0,0,0,29.93,62.1,6.9
2444,84,1,40.873399,-73.890084,0,0,0,29.93,71.6,12.7
1701,88,1,40.873399,-73.890084,1,0,0,29.87,71.6,13.8
1359,92,1,40.873399,-73.890084,0,0,0,29.85,69.1,9.2
528,96,1,40.873399,-73.890084,0,0,0,29.91,66.9,8.1
71,100,1,40.873399,-73.890084,0,0,0,29.93,64,0
1537,108,1,40.873399,-73.890084,0,0,0,29.95,78.1,6.9
2400,112,1,40.873399,-73.890084,0,0,0,29.91,79,12.7
1083,116,1,40.873399,-73.890084,0,0,0,29.94,71.1,10.4
455,120,0,40.873399,-73.890084,0,0,0,29.98,70,9.2
86,124,0,40.873399,-73.890084,0,0,0,29.98,66.9,4.6
930,132,0,40.873399,-73.890084,0,0,0,30.02,82,13.8
643,136,0,40.873399,-73.890084,0,0,0,30.02,75.9,18.4
596,140,0,40.873399,-73.890084,0,0,0,30.04,71.1,11.5
432,144,0,40.873399,-73.890084,0,0,0,30.07,69.1,8.1
99,148,0,40.873399,-73.890084,0,0,0,30.07,66,5.8
674,156,0,40.873399,-73.890084,0,0,0,30.09,79,11.5
601,160,0,40.873399,-73.890084,0,0,0,30.04,79,18.4
468,164,0,40.873399,-73.890084,0,0,0,30.06,75.9,5.8
369,0,1,40.873399,-73.890084,0,0,0,30.07,75.9,11.5
73,4,1,40.873399,-73.890084,0,0,0,30.02,73,6.9
743,12,1,40.873399,-73.890084,0,0,0,30.08,81,4.6
639,16,1,40.873399,-73.890084,0,0,0,30.05,86,9.2
479,20,1,40.873399,-73.890084,0,0,0,30.08,82,6.9
288,24,1,40.873399,-73.890084,0,0,0,30.12,78.1,5.8
49,28,1,40.873399,-73.890084,0,0,0,30.13,73,3.5
1178,32,1,40.873399,-73.890084,0,0,0,30.19,73.9,6.9
1118,36,1,40.873399,-73.890084,0,0,0,30.2,81,11.5
1678,40,1,40.873399,-73.890084,0,0,0,30.15,82.9,9.2
1272,44,1,40.873399,-73.890084,0,0,0,30.16,73.9,9.2
606,144,0,40.640905,-73.963866,0,0,0,30.23,55,4.6
101,148,0,40.640905,-73.963866,0,0,0,30.25,52,0
1389,156,0,40.640905,-73.963866,0,0,0,30.28,69.1,0
1216,160,0,40.640905,-73.963866,0,0,0,30.25,60.1,8.1
680,164,0,40.640905,-73.963866,0,0,0,30.28,52,6.9
342,0,1,40.640905,-73.963866,0,0,0,30.31,51.1,4.6
36,4,1,40.640905,-73.963866,0,0,0,30.26,52,8.1
4535,12,1,40.640905,-73.963866,0,0,0,30.24,57,8.1
1197,16,1,40.640905,-73.963866,0,0,0,30.15,61,3.5
943,20,1,40.640905,-73.963866,0,0,0,30.15,57.9,4.6
358,24,1,40.640905,-73.963866,0,0,0,30.14,55.9,3.5
55,28,1,40.640905,-73.963866,0,0,0,30.12,55,6.9
1350,32,1,40.640905,-73.963866,0,0,0,30.12,59,4.6
3351,36,1,40.640905,-73.963866,0,0,0,30.07,71.1,8.1
1174,40,1,40.640905,-73.963866,0,0,0,29.97,66.9,4.6
1029,44,1,40.640905,-73.963866,0,0,0,29.95,63,9.2
376,48,1,40.640905,-73.963866,0,0,0,29.94,64,0
47,52,1,40.640905,-73.963866,0,0,0,29.91,62.1,0
4576,60,1,40.640905,-73.963866,0,1,0.03,29.96,50,4.6
1151,64,1,40.640905,-73.963866,0,0,0,29.98,48.2,5.8
919,68,1,40.640905,-73.963866,0,0,0,30.02,50,12.7
388,72,1,40.640905,-73.963866,0,0,0,30.01,48.9,5.8
52,76,1,40.640905,-73.963866,0,0,0,29.99,46.9,4.6
1329,80,1,40.640905,-73.963866,0,0,0,29.98,52,8.1
3430,84,1,40.640905,-73.963866,0,0,0,29.93,62.1,12.7
1212,88,1,40.640905,-73.963866,0,0,0,29.89,63,10.4
1056,92,1,40.640905,-73.963866,0,0,0,29.94,59,4.6
453,96,1,40.640905,-73.963866,0,0,0,29.97,53.1,3.5
70,100,1,40.640905,-73.963866,0,0,0,29.96,52,4.6
4491,108,1,40.640905,-73.963866,0,0,0,29.94,68,8.1
1278,112,1,40.640905,-73.963866,0,0,0,29.86,68,6.9
1040,116,1,40.640905,-73.963866,0,0,0,29.86,63,6.9
568,120,0,40.640905,-73.963866,0,0,0,29.87,59,4.6
86,124,0,40.640905,-73.963866,0,0,0,29.83,55.9,3.5
1851,132,0,40.640905,-73.963866,0,0,0,29.82,68,5.8
375,136,0,40.640905,-73.963866,0,0,0,29.81,66.9,4.6
1046,140,0,40.640905,-73.963866,0,0,0,29.86,60.1,4.6
1352,144,0,40.640905,-73.963866,0,0,0,29.87,57,6.9
126,148,0,40.640905,-73.963866,0,0,0,29.88,54,6.9
1306,156,0,40.640905,-73.963866,0,0,0,29.88,71.1,3.5
1120,160,0,40.640905,-73.963866,0,0,0,29.85,71.1,5.8
690,164,0,40.640905,-73.963866,0,0,0,29.93,64.9,9.2
349,0,1,40.640905,-73.963866,0,0,0,29.96,59,0
44,4,1,40.640905,-73.963866,0,0,0,29.95,55.9,3.5
4542,12,1,40.640905,-73.963866,0,0,0,29.94,66.9,8.1
1142,16,1,40.640905,-73.963866,0,0,0,29.88,70,15
979,20,1,40.640905,-73.963866,0,0,0,29.93,64,5.8
384,24,1,40.640905,-73.963866,0,0,0,29.94,57.9,5.8
36,28,1,40.640905,-73.963866,0,0,0,29.96,55,4.6
594,32,1,40.640905,-73.963866,0,0,0,30.01,60.1,5.8
4211,36,1,40.640905,-73.963866,0,0,0,29.96,71.1,9.2
1243,40,1,40.640905,-73.963866,0,0,0,29.94,73.9,8.1
1003,44,1,40.640905,-73.963866,0,0,0,30,55.9,0
358,48,1,40.640905,-73.963866,0,0,0,30.06,54,0
53,52,1,40.640905,-73.963866,0,0,0,30.04,52,0
805,56,1,40.640905,-73.963866,0,0,0,30.09,57.9,10.4
3932,60,1,40.640905,-73.963866,0,0,0,30.08,63,6.9
1264,64,1,40.640905,-73.963866,0,0,0,30.05,70,8.1
1037,68,1,40.640905,-73.963866,0,0,0,30.08,61,4.6
423,72,1,40.640905,-73.963866,0,0,0,30.08,57,0
46,76,1,40.640905,-73.963866,0,0,0,30.09,57.9,0
1957,80,1,40.640905,-73.963866,0,0,0,30.08,60.1,8.1
2862,84,1,40.640905,-73.963866,0,0,0,30.02,71.1,3.5
886,88,1,40.640905,-73.963866,0,0,0,29.99,63,9.2
1384,92,1,40.640905,-73.963866,0,0,0,30.04,54,9.2
424,96,1,40.640905,-73.963866,0,0,0,30.03,52,0
72,100,1,40.640905,-73.963866,0,0,0,29.99,54,3.5
3114,108,1,40.640905,-73.963866,0,0,0,29.96,62.1,4.6
2651,112,1,40.640905,-73.963866,0,0,0,29.87,64,4.6
1112,116,1,40.640905,-73.963866,0,0,0,29.88,57.9,3.5
580,120,0,40.640905,-73.963866,0,0,0,29.87,57.9,0
98,124,0,40.640905,-73.963866,0,0,0,29.85,57.9,3.5
1813,132,0,40.640905,-73.963866,0,0,0,29.85,62.1,5.8
1302,136,0,40.640905,-73.963866,0,0,0,29.79,62.1,9.2
901,140,0,40.640905,-73.963866,0,0,0,29.8,59,4.6
513,144,0,40.640905,-73.963866,0,0,0,29.74,59,6.9
89,148,0,40.640905,-73.963866,0,1,0.07,29.73,59,5.8
1349,156,0,40.640905,-73.963866,0,0,0,29.63,62.6,0
1006,160,0,40.640905,-73.963866,0,0,0,29.56,66.9,4.6
706,164,0,40.640905,-73.963866,0,0,0,29.62,62.6,4.6
370,0,1,40.640905,-73.963866,0,0,0,29.64,60.8,5.8
44,4,1,40.640905,-73.963866,0,0,0,29.62,62.6,6.9
721,8,1,40.640905,-73.963866,0,1,0.02,29.7,55.4,10.4
3786,12,1,40.640905,-73.963866,0,0,0,29.75,61,12.7
1153,16,1,40.640905,-73.963866,0,0,0,29.76,55.9,6.9
956,20,1,40.640905,-73.963866,0,0,0,29.82,54,12.7
359,24,1,40.640905,-73.963866,0,1,0.21,29.93,53.6,17.3
48,28,1,40.640905,-73.963866,0,1,0.21,29.93,53.6,17.3
1051,32,1,40.640905,-73.963866,0,1,0.21,29.93,53.6,17.3
3387,36,1,40.640905,-73.963866,0,0,0,29.91,55.9,10.4
1221,40,1,40.640905,-73.963866,0,0,0,29.93,59,8.1
1024,44,1,40.640905,-73.963866,0,0,0,29.95,57,9.2
397,48,1,40.640905,-73.963866,0,1,0.02,29.97,53.6,17.3
52,52,1,40.640905,-73.963866,0,0,0.01,29.94,55.9,9.2
4646,60,1,40.640905,-73.963866,0,0,0,29.99,64,9.2
1180,64,1,40.640905,-73.963866,0,1,0.15,29.99,60.8,8.1
969,68,1,40.640905,-73.963866,0,0,0,29.98,60.8,6.9
370,72,1,40.640905,-73.963866,0,1,0.06,29.98,59,6.9
33,76,1,40.640905,-73.963866,0,0,0,30,60.8,0
557,80,1,40.640905,-73.963866,0,0,0,30.04,62.6,4.6
4194,84,1,40.640905,-73.963866,0,0,0,30.01,73,3.5
1271,88,1,40.640905,-73.963866,0,0,0,30,69.8,5.8
1031,92,1,40.640905,-73.963866,0,0,0,29.97,64,5.8
467,96,1,40.640905,-73.963866,0,0,0,29.96,60.1,0
63,100,1,40.640905,-73.963866,0,0,0,29.97,57.2,0
4456,108,1,40.640905,-73.963866,0,1,0.01,29.97,60.8,0
1252,112,1,40.640905,-73.963866,0,1,0.01,29.95,62.6,0
1121,116,1,40.640905,-73.963866,0,0,0,29.93,59,0
516,120,0,40.640905,-73.963866,0,0,0,29.94,57.9,0
69,124,0,40.640905,-73.963866,0,0,0,29.95,55.4,0
191,128,0,40.640905,-73.963866,0,0,0,29.96,62.1,0
1767,132,0,40.640905,-73.963866,0,0,0,29.96,73,5.8
1407,136,0,40.640905,-73.963866,0,0,0,29.93,73,3.5
940,140,0,40.640905,-73.963866,0,0,0,30,60.8,0
600,144,0,40.640905,-73.963866,0,0,0,30.06,57.2,0
132,148,0,40.640905,-73.963866,0,0,0,30.08,57.9,5.8
1475,156,0,40.640905,-73.963866,0,0,0,30.17,55.9,8.1
1201,160,0,40.640905,-73.963866,0,0,0,30.17,55,5.8
746,164,0,40.640905,-73.963866,0,0,0,30.14,54,4.6
368,0,1,40.640905,-73.963866,0,0,0,30.14,55,5.8
52,4,1,40.640905,-73.963866,0,0,0,30.11,57,5.8
1281,8,1,40.640905,-73.963866,0,0,0,30.06,60.1,6.9
3209,12,1,40.640905,-73.963866,0,0,0,30.02,61,8.1
1106,16,1,40.640905,-73.963866,0,0,0,29.89,64.9,8.1
949,20,1,40.640905,-73.963866,0,0,0,29.83,63,9.2
244,24,1,40.640905,-73.963866,0,0,0,29.81,66.2,4.6
179,28,1,40.640905,-73.963866,0,0,0,29.78,68,3.5
4710,36,1,40.640905,-73.963866,0,0,0,29.76,79,8.1
1257,40,1,40.640905,-73.963866,0,0,0,29.76,80.1,9.2
1074,44,1,40.640905,-73.963866,0,0,0,29.79,77,0
412,48,1,40.640905,-73.963866,0,0,0,29.84,72,3.5
66,52,1,40.640905,-73.963866,0,0,0,29.86,66.9,5.8
580,56,1,40.640905,-73.963866,0,0,0,29.93,70,3.5
4123,60,1,40.640905,-73.963866,0,0,0,29.93,81,4.6
853,64,1,40.640905,-73.963866,0,0,0,29.91,79,9.2
706,68,1,40.640905,-73.963866,0,0,0,29.92,70,4.6
1340,72,1,40.640905,-73.963866,0,0,0,29.94,66.9,4.6
65,76,1,40.640905,-73.963866,0,0,0,29.93,64.9,4.6
1279,80,1,40.640905,-73.963866,1,0,0,29.95,69.1,6.9
3385,84,1,40.640905,-73.963866,1,0,0,29.91,73.9,10.4
1217,88,1,40.640905,-73.963866,1,0,0,29.89,71.6,10.4
1099,92,1,40.640905,-73.963866,1,0,0,29.86,69.1,8.1
476,96,1,40.640905,-73.963866,0,0,0,29.92,66.9,0
63,100,1,40.640905,-73.963866,0,0,0,29.95,64.4,0
1772,104,1,40.640905,-73.963866,1,0,0,29.99,71.1,5.8
2579,108,1,40.640905,-73.963866,1,0,0,29.96,82,8.1
925,112,1,40.640905,-73.963866,0,0,0,29.91,81,6.9
1569,116,1,40.640905,-73.963866,0,0,0,29.96,72,5.8
589,120,0,40.640905,-73.963866,0,0,0,29.98,71.1,0
106,124,0,40.640905,-73.963866,0,0,0,29.98,69.1,0
1734,132,0,40.640905,-73.963866,0,0,0,30.02,82,4.6
1294,136,0,40.640905,-73.963866,0,0,0,30.03,77,6.9
936,140,0,40.640905,-73.963866,0,0,0,30.05,72,6.9
609,144,0,40.640905,-73.963866,0,0,0,30.06,71.1,9.2
84,148,0,40.640905,-73.963866,0,0,0,30.07,68,3.5
138,152,0,40.640905,-73.963866,1,0,0,30.12,72,5.8
1289,156,0,40.640905,-73.963866,0,0,0,30.09,80.1,8.1
1185,160,0,40.640905,-73.963866,0,0,0,30.04,80.1,5.8
789,164,0,40.640905,-73.963866,0,0,0,30.06,75.9,4.6
478,0,1,40.640905,-73.963866,0,0,0,30.07,75,6.9
79,4,1,40.640905,-73.963866,0,0,0,30.03,73,6.9
1462,12,1,40.640905,-73.963866,0,0,0,30.09,81,0
1473,16,1,40.640905,-73.963866,0,0,0,30.06,86,3.5
855,20,1,40.640905,-73.963866,0,0,0,30.09,84,3.5
470,24,1,40.640905,-73.963866,0,0,0,30.12,79,4.6
53,28,1,40.640905,-73.963866,0,0,0,30.14,73.9,3.5
1850,32,1,40.640905,-73.963866,0,0,0,30.19,78.1,8.1
2647,36,1,40.640905,-73.963866,0,0,0,30.19,84.9,10.4
1169,40,1,40.640905,-73.963866,0,0,0,30.16,81,8.1
1005,44,1,40.640905,-73.963866,0,0,0,30.17,73,4.6
1534,144,0,40.785822,-73.968952,0,0,0,30.23,55,4.6
79,148,0,40.785822,-73.968952,0,0,0,30.25,52,0
6,152,0,40.785822,-73.968952,0,0,0,30.29,57.9,8.1
422,156,0,40.785822,-73.968952,0,0,0,30.28,69.1,0
891,160,0,40.785822,-73.968952,0,0,0,30.25,60.1,8.1
915,164,0,40.785822,-73.968952,0,0,0,30.28,52,6.9
239,0,1,40.785822,-73.968952,0,0,0,30.31,51.1,4.6
861,4,1,40.785822,-73.968952,0,0,0,30.26,52,8.1
226,8,1,40.785822,-73.968952,0,0,0,30.3,53.1,6.9
2302,12,1,40.785822,-73.968952,0,0,0,30.24,57,8.1
1326,16,1,40.785822,-73.968952,0,0,0,30.15,61,3.5
2028,20,1,40.785822,-73.968952,0,0,0,30.15,57.9,4.6
472,24,1,40.785822,-73.968952,0,0,0,30.14,55.9,3.5
30,28,1,40.785822,-73.968952,0,0,0,30.12,55,6.9
289,32,1,40.785822,-73.968952,0,0,0,30.12,59,4.6
2089,36,1,40.785822,-73.968952,0,0,0,30.07,71.1,8.1
5004,40,1,40.785822,-73.968952,0,0,0,29.97,66.9,4.6
2183,44,1,40.785822,-73.968952,0,0,0,29.95,63,9.2
446,48,1,40.785822,-73.968952,0,0,0,29.94,64,0
15,52,1,40.785822,-73.968952,0,0,0,29.91,62.1,0
133,56,1,40.785822,-73.968952,0,1,0.08,29.98,53.6,5.8
4546,60,1,40.785822,-73.968952,0,1,0.03,29.96,50,4.6
1399,64,1,40.785822,-73.968952,0,0,0,29.98,48.2,5.8
2049,68,1,40.785822,-73.968952,0,0,0,30.02,50,12.7
1912,72,1,40.785822,-73.968952,0,0,0,30.01,48.9,5.8
42,76,1,40.785822,-73.968952,0,0,0,29.99,46.9,4.6
127,80,1,40.785822,-73.968952,0,0,0,29.98,52,8.1
3380,84,1,40.785822,-73.968952,0,0,0,29.93,62.1,12.7
1398,88,1,40.785822,-73.968952,0,0,0,29.89,63,10.4
3381,92,1,40.785822,-73.968952,0,0,0,29.94,59,4.6
538,96,1,40.785822,-73.968952,0,0,0,29.97,53.1,3.5
35,100,1,40.785822,-73.968952,0,0,0,29.96,52,4.6
2201,108,1,40.785822,-73.968952,0,0,0,29.94,68,8.1
1404,112,1,40.785822,-73.968952,0,0,0,29.86,68,6.9
1922,116,1,40.785822,-73.968952,0,0,0,29.86,63,6.9
3056,120,0,40.785822,-73.968952,0,0,0,29.87,59,4.6
71,124,0,40.785822,-73.968952,0,0,0,29.83,55.9,3.5
13,128,0,40.785822,-73.968952,0,0,0,29.86,60.1,5.8
816,132,0,40.785822,-73.968952,0,0,0,29.82,68,5.8
1207,136,0,40.785822,-73.968952,0,0,0,29.81,66.9,4.6
1081,140,0,40.785822,-73.968952,0,0,0,29.86,60.1,4.6
908,144,0,40.785822,-73.968952,0,0,0,29.87,57,6.9
97,148,0,40.785822,-73.968952,0,0,0,29.88,54,6.9
